Age,Gender,Item Purchased,Category,Season,Review Rating,cluster
54,Female,Handbag,Accessories,Spring,3.8,3
36,Female,Boots,Footwear,Spring,4.1,2
56,Female,Boots,Footwear,Summer,3.1,3
28,Female,Sweater,Clothing,Fall,5.0,1
34,Female,Socks,Clothing,Spring,4.5,2
43,Female,Gloves,Accessories,Fall,2.8,2
54,Female,Shorts,Clothing,Winter,3.2,3
37,Female,Boots,Footwear,Spring,3.1,2
33,Female,Jacket,Outerwear,Fall,3.3,2
33,Female,Scarf,Accessories,Winter,3.4,2
55,Female,Jacket,Outerwear,Winter,3.8,3
63,Female,Jewelry,Accessories,Winter,3.5,0
52,Female,Hoodie,Clothing,Winter,4.8,3
23,Female,T-shirt,Clothing,Spring,3.9,1
70,Female,Shirt,Clothing,Fall,3.4,0
64,Female,Shirt,Clothing,Winter,2.6,0
22,Female,Coat,Outerwear,Fall,3.1,1
46,Female,T-shirt,Clothing,Winter,3.3,3
65,Female,Hoodie,Clothing,Spring,2.8,0
18,Female,Sunglasses,Accessories,Fall,4.3,1
45,Female,Blouse,Clothing,Spring,2.7,3
56,Female,Hoodie,Clothing,Spring,4.4,3
49,Female,Skirt,Clothing,Spring,3.9,3
66,Female,Shorts,Clothing,Summer,3.0,0
27,Female,Jeans,Clothing,Summer,4.0,1
69,Female,Jacket,Outerwear,Fall,3.7,0
66,Female,Hoodie,Clothing,Fall,3.8,0
45,Female,Shirt,Clothing,Summer,3.3,3
31,Female,T-shirt,Clothing,Winter,3.6,1
33,Female,Blouse,Clothing,Fall,3.9,2
43,Female,Skirt,Clothing,Spring,3.5,2
25,Female,Backpack,Accessories,Winter,3.4,1
46,Female,Shorts,Clothing,Fall,4.7,3
67,Female,Shirt,Clothing,Spring,3.0,0
26,Female,Backpack,Accessories,Summer,3.9,1
35,Female,Shoes,Footwear,Summer,4.5,2
61,Female,Skirt,Clothing,Fall,4.1,0
26,Female,Dress,Clothing,Summer,4.5,1
39,Female,Hat,Accessories,Fall,4.0,2
69,Female,Handbag,Accessories,Winter,4.3,0
32,Female,Handbag,Accessories,Fall,3.6,2
20,Female,Blouse,Clothing,Fall,3.1,1
25,Female,Scarf,Accessories,Fall,2.6,1
56,Female,Jewelry,Accessories,Fall,3.4,3
63,Female,Skirt,Clothing,Spring,2.9,0
34,Female,Hoodie,Clothing,Winter,5.0,2
29,Female,Scarf,Accessories,Summer,4.6,1
43,Female,Jeans,Clothing,Fall,3.3,2
39,Female,Jacket,Outerwear,Fall,2.9,2
33,Female,T-shirt,Clothing,Winter,4.9,2
51,Female,Pants,Clothing,Winter,5.0,3
65,Female,Shoes,Footwear,Summer,4.5,0
51,Female,Jacket,Outerwear,Fall,3.7,3
70,Female,Scarf,Accessories,Summer,2.8,0
40,Female,T-shirt,Clothing,Spring,3.5,2
19,Female,Dress,Clothing,Winter,3.0,1
28,Female,Coat,Outerwear,Fall,4.3,1
51,Female,Sweater,Clothing,Summer,3.6,3
32,Female,Hat,Accessories,Summer,4.4,2
26,Female,Backpack,Accessories,Summer,4.1,1
50,Female,Socks,Clothing,Fall,2.8,3
68,Female,Jewelry,Accessories,Winter,2.8,0
33,Female,Boots,Footwear,Fall,4.9,2
56,Female,Coat,Outerwear,Spring,4.1,3
57,Female,Sweater,Clothing,Spring,3.0,3
58,Female,Blouse,Clothing,Summer,3.0,0
40,Female,Belt,Accessories,Spring,3.0,2
37,Female,Hat,Accessories,Winter,3.2,2
36,Female,Sandals,Footwear,Fall,2.7,2
29,Female,Boots,Footwear,Winter,3.8,1
65,Female,Jacket,Outerwear,Winter,3.5,0
44,Female,Dress,Clothing,Spring,3.8,2
34,Female,Jeans,Clothing,Summer,3.8,2
31,Female,Shorts,Clothing,Fall,3.4,1
28,Female,Shirt,Clothing,Spring,2.9,1
66,Female,Coat,Outerwear,Fall,3.4,0
68,Female,Coat,Outerwear,Summer,4.7,0
37,Female,T-shirt,Clothing,Fall,3.9,2
58,Female,Sweater,Clothing,Fall,3.6,0
28,Female,Skirt,Clothing,Fall,3.7,1
54,Female,Blouse,Clothing,Summer,3.1,3
21,Female,Sneakers,Footwear,Summer,4.9,1
45,Female,Backpack,Accessories,Winter,2.6,3
57,Female,Socks,Clothing,Summer,4.2,3
47,Female,Jewelry,Accessories,Winter,4.8,3
46,Female,Shorts,Clothing,Summer,2.7,3
63,Female,Jewelry,Accessories,Fall,2.6,0
44,Female,Sweater,Clothing,Spring,2.6,2
36,Female,Shirt,Clothing,Summer,3.1,2
24,Female,Pants,Clothing,Fall,2.6,1
65,Female,Hoodie,Clothing,Spring,3.4,0
32,Female,Socks,Clothing,Summer,3.6,2
63,Female,Dress,Clothing,Summer,4.3,0
62,Female,Blouse,Clothing,Winter,4.9,0
19,Female,Skirt,Clothing,Winter,4.8,1
38,Female,Backpack,Accessories,Winter,4.2,2
59,Female,Blouse,Clothing,Winter,2.6,0
22,Female,Socks,Clothing,Spring,3.2,1
55,Female,Boots,Footwear,Summer,3.4,3
29,Female,Backpack,Accessories,Summer,3.5,1
42,Female,Hat,Accessories,Spring,4.2,2
23,Female,Sandals,Footwear,Winter,2.8,1
70,Female,Hoodie,Clothing,Spring,5.0,0
64,Female,Sunglasses,Accessories,Fall,3.3,0
39,Female,Jeans,Clothing,Winter,3.7,2
47,Female,T-shirt,Clothing,Winter,2.5,3
22,Female,Dress,Clothing,Spring,3.2,1
69,Female,Belt,Accessories,Spring,3.1,0
35,Female,Jewelry,Accessories,Spring,3.5,2
56,Female,Hoodie,Clothing,Summer,4.6,3
30,Female,Blouse,Clothing,Summer,3.3,1
43,Female,Jacket,Outerwear,Fall,2.5,2
23,Female,Sneakers,Footwear,Summer,4.6,1
50,Female,Boots,Footwear,Spring,4.2,3
41,Female,Blouse,Clothing,Winter,4.0,2
41,Female,Blouse,Clothing,Winter,2.6,2
27,Female,Boots,Footwear,Spring,4.6,1
38,Female,Scarf,Accessories,Spring,3.5,2
41,Female,Sandals,Footwear,Spring,4.0,2
58,Female,Sunglasses,Accessories,Winter,4.8,0
58,Female,Coat,Outerwear,Spring,3.9,0
19,Female,Sunglasses,Accessories,Summer,3.7,1
43,Female,Blouse,Clothing,Winter,3.1,2
27,Female,Backpack,Accessories,Winter,3.0,1
32,Female,Belt,Accessories,Summer,2.9,2
28,Female,Socks,Clothing,Fall,2.9,1
48,Female,Shoes,Footwear,Winter,4.0,3
43,Female,Coat,Outerwear,Winter,3.5,2
45,Female,Sweater,Clothing,Fall,3.8,3
26,Female,Shirt,Clothing,Fall,4.5,1
62,Female,Shorts,Clothing,Winter,2.7,0
58,Female,Shirt,Clothing,Winter,2.9,0
19,Female,Sunglasses,Accessories,Fall,4.9,1
64,Female,Shoes,Footwear,Winter,3.8,0
33,Female,Sunglasses,Accessories,Spring,4.9,2
20,Female,Handbag,Accessories,Fall,4.6,1
45,Female,Sunglasses,Accessories,Winter,3.5,3
28,Female,Shirt,Clothing,Spring,4.2,1
47,Female,Shirt,Clothing,Winter,3.7,3
54,Female,Sweater,Clothing,Spring,2.8,3
64,Female,Handbag,Accessories,Winter,4.8,0
45,Female,Shirt,Clothing,Summer,2.7,3
40,Female,Jewelry,Accessories,Spring,3.6,2
31,Female,Socks,Clothing,Winter,4.5,1
38,Female,T-shirt,Clothing,Spring,4.0,2
36,Female,Jewelry,Accessories,Fall,4.5,2
65,Female,Backpack,Accessories,Spring,3.9,0
27,Female,Hat,Accessories,Summer,3.8,1
38,Female,Gloves,Accessories,Fall,4.7,2
58,Female,Sneakers,Footwear,Spring,4.6,0
31,Female,Skirt,Clothing,Spring,3.6,1
28,Female,Handbag,Accessories,Spring,4.3,1
28,Female,Sunglasses,Accessories,Fall,3.0,1
32,Female,Sweater,Clothing,Winter,4.3,2
61,Female,Handbag,Accessories,Summer,4.8,0
38,Female,Skirt,Clothing,Spring,3.7,2
54,Female,Socks,Clothing,Summer,2.6,3
29,Female,Shirt,Clothing,Spring,3.4,1
50,Female,Sneakers,Footwear,Summer,3.9,3
32,Female,Belt,Accessories,Summer,4.8,2
38,Female,Pants,Clothing,Spring,2.8,2
52,Female,Jewelry,Accessories,Spring,4.4,3
61,Female,Pants,Clothing,Winter,3.1,0
25,Female,Jewelry,Accessories,Spring,3.8,1
22,Female,Jeans,Clothing,Winter,4.1,1
47,Female,Scarf,Accessories,Fall,4.6,3
50,Female,Belt,Accessories,Spring,4.9,3
45,Female,Dress,Clothing,Summer,4.8,3
33,Female,T-shirt,Clothing,Winter,3.9,2
42,Female,Boots,Footwear,Winter,2.6,2
52,Female,Dress,Clothing,Fall,3.7,3
69,Female,Jewelry,Accessories,Fall,4.7,0
55,Female,Skirt,Clothing,Summer,4.5,3
38,Female,Handbag,Accessories,Summer,4.7,2
57,Female,Coat,Outerwear,Spring,3.6,3
33,Female,Hoodie,Clothing,Fall,2.8,2
57,Female,Pants,Clothing,Fall,4.0,3
52,Female,Boots,Footwear,Spring,3.6,3
44,Female,Coat,Outerwear,Fall,3.8,2
48,Female,Scarf,Accessories,Summer,4.4,3
52,Female,Boots,Footwear,Fall,2.8,3
34,Female,Sneakers,Footwear,Summer,3.4,2
26,Female,Sweater,Clothing,Fall,4.9,1
36,Female,Belt,Accessories,Fall,4.3,2
24,Female,Jewelry,Accessories,Winter,3.4,1
30,Female,Handbag,Accessories,Fall,3.9,1
31,Female,Jacket,Outerwear,Fall,4.2,1
25,Female,Boots,Footwear,Summer,2.7,1
57,Female,Sneakers,Footwear,Summer,4.1,3
61,Female,Scarf,Accessories,Winter,4.5,0
30,Female,Coat,Outerwear,Summer,2.8,1
38,Female,Shorts,Clothing,Winter,3.4,2
53,Female,Shorts,Clothing,Spring,3.9,3
31,Female,Jeans,Clothing,Fall,2.6,1
70,Female,Gloves,Accessories,Fall,4.4,0
21,Female,Pants,Clothing,Winter,4.9,1
33,Female,Dress,Clothing,Summer,3.6,2
60,Female,Pants,Clothing,Winter,2.8,0
45,Female,Gloves,Accessories,Spring,4.3,3
46,Female,Belt,Accessories,Summer,3.0,3
62,Female,Belt,Accessories,Summer,3.3,0
63,Female,Skirt,Clothing,Winter,2.5,0
69,Female,Socks,Clothing,Spring,5.0,0
46,Female,Belt,Accessories,Summer,4.3,3
69,Female,Shirt,Clothing,Fall,4.2,0
66,Female,Dress,Clothing,Summer,3.9,0
41,Female,Socks,Clothing,Spring,3.9,2
32,Female,Jacket,Outerwear,Spring,4.2,2
69,Female,Sweater,Clothing,Winter,3.5,0
29,Female,Jeans,Clothing,Summer,2.5,1
70,Female,Jewelry,Accessories,Spring,2.9,0
41,Female,Sweater,Clothing,Spring,2.7,2
31,Female,Hoodie,Clothing,Summer,4.7,1
31,Female,Sunglasses,Accessories,Winter,3.8,1
57,Female,Sandals,Footwear,Winter,3.7,3
29,Female,Coat,Outerwear,Summer,4.7,1
70,Female,Belt,Accessories,Fall,3.6,0
51,Female,Blouse,Clothing,Fall,2.8,3
45,Female,Skirt,Clothing,Winter,3.7,3
18,Female,Shorts,Clothing,Spring,3.5,1
37,Female,Dress,Clothing,Summer,3.7,2
23,Female,Sunglasses,Accessories,Winter,3.0,1
39,Female,Shoes,Footwear,Winter,4.9,2
62,Female,Belt,Accessories,Winter,4.6,0
70,Female,Belt,Accessories,Winter,3.3,0
20,Female,Belt,Accessories,Summer,3.0,1
42,Female,Belt,Accessories,Fall,3.5,2
41,Female,Skirt,Clothing,Summer,4.2,2
24,Female,T-shirt,Clothing,Spring,4.5,1
37,Female,Scarf,Accessories,Spring,2.8,2
30,Female,Blouse,Clothing,Summer,4.9,1
58,Female,Sunglasses,Accessories,Summer,3.3,0
43,Female,Boots,Footwear,Summer,3.0,2
19,Female,Jacket,Outerwear,Winter,3.9,1
23,Female,Jeans,Clothing,Fall,2.8,1
65,Female,Sunglasses,Accessories,Summer,4.5,0
58,Female,Sandals,Footwear,Fall,4.0,0
50,Female,Backpack,Accessories,Summer,2.9,3
67,Female,Blouse,Clothing,Spring,4.0,0
40,Female,Shoes,Footwear,Summer,3.4,2
55,Female,Shirt,Clothing,Fall,2.5,3
52,Female,Hoodie,Clothing,Winter,2.8,3
62,Female,Dress,Clothing,Summer,3.0,0
64,Female,Dress,Clothing,Summer,3.1,0
43,Female,Sneakers,Footwear,Spring,2.6,2
61,Female,Blouse,Clothing,Summer,4.9,0
26,Female,Backpack,Accessories,Summer,3.5,1
22,Female,Sweater,Clothing,Spring,2.6,1
51,Female,Boots,Footwear,Spring,3.5,3
69,Female,Handbag,Accessories,Spring,4.5,0
50,Female,Hoodie,Clothing,Spring,4.3,3
51,Female,Belt,Accessories,Summer,4.8,3
56,Female,Jewelry,Accessories,Summer,4.2,3
59,Female,Blouse,Clothing,Spring,3.2,0
18,Female,Handbag,Accessories,Fall,4.1,1
48,Female,Handbag,Accessories,Winter,4.0,3
53,Female,Coat,Outerwear,Winter,2.9,3
45,Female,Belt,Accessories,Fall,2.6,3
21,Female,Boots,Footwear,Winter,2.7,1
42,Female,Socks,Clothing,Winter,4.6,2
60,Female,Shoes,Footwear,Spring,3.2,0
21,Female,Sneakers,Footwear,Fall,4.1,1
69,Female,Jewelry,Accessories,Summer,3.9,0
40,Female,Handbag,Accessories,Summer,3.0,2
31,Female,Coat,Outerwear,Spring,3.6,1
44,Female,Sunglasses,Accessories,Summer,4.6,2
48,Female,Shoes,Footwear,Spring,4.5,3
32,Female,Shoes,Footwear,Winter,3.2,2
42,Female,Boots,Footwear,Summer,4.9,2
27,Female,Sandals,Footwear,Fall,5.0,1
69,Female,Gloves,Accessories,Spring,3.8,0
67,Female,Backpack,Accessories,Spring,3.4,0
41,Female,Handbag,Accessories,Winter,3.8,2
46,Female,Sweater,Clothing,Spring,3.2,3
47,Female,Coat,Outerwear,Summer,4.7,3
33,Female,T-shirt,Clothing,Fall,4.5,2
51,Female,Backpack,Accessories,Fall,3.3,3
26,Female,Sunglasses,Accessories,Winter,3.9,1
22,Female,Belt,Accessories,Winter,3.6,1
49,Female,Jacket,Outerwear,Fall,2.8,3
58,Female,Skirt,Clothing,Summer,4.3,0
70,Female,Belt,Accessories,Spring,3.5,0
32,Female,Boots,Footwear,Winter,4.2,2
62,Female,Jeans,Clothing,Spring,4.6,0
52,Female,Shoes,Footwear,Fall,2.6,3
23,Female,Sweater,Clothing,Spring,3.4,1
26,Female,Jewelry,Accessories,Spring,3.1,1
58,Female,Shirt,Clothing,Winter,3.6,0
26,Female,Boots,Footwear,Winter,4.2,1
54,Female,Shorts,Clothing,Winter,3.6,3
66,Female,Handbag,Accessories,Summer,3.6,0
60,Female,Sweater,Clothing,Spring,3.0,0
32,Female,Belt,Accessories,Spring,2.5,2
48,Female,Belt,Accessories,Fall,4.0,3
69,Female,Hoodie,Clothing,Spring,4.1,0
64,Female,Sneakers,Footwear,Winter,4.9,0
56,Female,T-shirt,Clothing,Spring,4.0,3
22,Female,Pants,Clothing,Summer,3.5,1
46,Female,Scarf,Accessories,Spring,3.2,3
24,Female,Sweater,Clothing,Winter,2.8,1
47,Female,Handbag,Accessories,Summer,3.5,3
62,Female,Shirt,Clothing,Spring,3.1,0
34,Female,Dress,Clothing,Spring,3.3,2
50,Female,Sandals,Footwear,Fall,4.6,3
29,Female,Shirt,Clothing,Summer,4.9,1
68,Female,Dress,Clothing,Winter,3.4,0
52,Female,Sunglasses,Accessories,Fall,3.5,3
29,Female,Socks,Clothing,Summer,4.8,1
22,Female,Sandals,Footwear,Summer,2.7,1
62,Female,Hat,Accessories,Fall,3.4,0
69,Female,Shirt,Clothing,Winter,3.5,0
48,Female,Shoes,Footwear,Fall,3.7,3
66,Female,Pants,Clothing,Summer,3.3,0
42,Female,Shirt,Clothing,Fall,2.9,2
50,Female,Hat,Accessories,Winter,3.9,3
32,Female,Jewelry,Accessories,Summer,2.7,2
51,Female,Jacket,Outerwear,Summer,4.3,3
27,Female,Shirt,Clothing,Winter,3.0,1
43,Female,Pants,Clothing,Summer,5.0,2
48,Female,Skirt,Clothing,Fall,2.7,3
62,Female,Sandals,Footwear,Winter,4.7,0
65,Female,Blouse,Clothing,Winter,4.6,0
50,Female,Socks,Clothing,Fall,3.2,3
60,Female,Jacket,Outerwear,Winter,4.3,0
19,Female,Handbag,Accessories,Fall,4.6,1
21,Female,Belt,Accessories,Spring,4.9,1
19,Female,Blouse,Clothing,Fall,3.8,1
46,Female,Shirt,Clothing,Summer,2.6,3
21,Female,Handbag,Accessories,Spring,4.7,1
26,Female,Scarf,Accessories,Fall,4.1,1
50,Female,Coat,Outerwear,Spring,3.7,3
43,Female,Hoodie,Clothing,Fall,3.0,2
61,Female,Shorts,Clothing,Summer,4.7,0
63,Female,Sandals,Footwear,Winter,4.7,0
46,Female,Shirt,Clothing,Fall,4.0,3
63,Female,Hoodie,Clothing,Fall,2.6,0
23,Female,Socks,Clothing,Fall,3.0,1
57,Female,Handbag,Accessories,Fall,3.3,3
57,Female,Jewelry,Accessories,Summer,3.4,3
33,Female,Coat,Outerwear,Spring,4.0,2
57,Female,Sunglasses,Accessories,Winter,2.6,3
55,Female,Gloves,Accessories,Winter,3.4,3
65,Female,Jacket,Outerwear,Fall,4.4,0
60,Female,Sandals,Footwear,Summer,4.7,0
52,Female,Pants,Clothing,Summer,4.5,3
34,Female,Jacket,Outerwear,Fall,2.9,2
33,Female,Sweater,Clothing,Summer,4.2,2
58,Female,T-shirt,Clothing,Spring,4.1,0
35,Female,Boots,Footwear,Spring,4.4,2
68,Female,Shoes,Footwear,Spring,4.7,0
58,Female,Skirt,Clothing,Fall,3.1,0
34,Female,Coat,Outerwear,Spring,2.7,2
47,Female,Blouse,Clothing,Fall,4.6,3
35,Female,Sunglasses,Accessories,Winter,4.4,2
34,Female,Gloves,Accessories,Summer,4.6,2
36,Female,Sunglasses,Accessories,Winter,4.9,2
23,Female,Sneakers,Footwear,Winter,4.0,1
68,Female,Hoodie,Clothing,Summer,2.9,0
23,Female,Boots,Footwear,Spring,2.6,1
57,Female,Handbag,Accessories,Spring,4.6,3
21,Female,Shirt,Clothing,Winter,4.9,1
45,Female,Sweater,Clothing,Winter,4.3,3
37,Female,Shorts,Clothing,Fall,4.3,2
18,Female,Belt,Accessories,Winter,4.6,1
55,Female,Blouse,Clothing,Spring,2.6,3
52,Female,T-shirt,Clothing,Fall,3.1,3
49,Female,Belt,Accessories,Fall,3.1,3
56,Female,Socks,Clothing,Fall,3.1,3
27,Female,Belt,Accessories,Winter,4.4,1
22,Female,Handbag,Accessories,Fall,4.3,1
18,Female,Shirt,Clothing,Winter,3.1,1
21,Female,Belt,Accessories,Fall,3.1,1
30,Female,Jewelry,Accessories,Winter,4.9,1
62,Female,Hat,Accessories,Winter,2.9,0
28,Female,Backpack,Accessories,Fall,3.8,1
66,Female,Dress,Clothing,Winter,4.2,0
66,Female,Shoes,Footwear,Winter,3.9,0
49,Female,Pants,Clothing,Summer,2.8,3
40,Female,Dress,Clothing,Winter,2.6,2
49,Female,Jacket,Outerwear,Spring,3.0,3
19,Female,Shirt,Clothing,Winter,2.7,1
24,Female,Dress,Clothing,Fall,2.8,1
31,Female,Jeans,Clothing,Spring,2.9,1
35,Female,T-shirt,Clothing,Fall,3.8,2
65,Female,Sunglasses,Accessories,Spring,4.4,0
68,Female,Jewelry,Accessories,Spring,3.1,0
57,Female,Socks,Clothing,Fall,3.7,3
69,Female,Skirt,Clothing,Summer,4.9,0
45,Female,Pants,Clothing,Winter,3.8,3
35,Female,Socks,Clothing,Fall,3.4,2
36,Female,Sandals,Footwear,Spring,4.6,2
55,Female,Belt,Accessories,Fall,3.2,3
66,Female,Sandals,Footwear,Spring,2.7,0
57,Female,Shorts,Clothing,Spring,4.3,3
18,Female,Handbag,Accessories,Fall,3.8,1
31,Female,Jacket,Outerwear,Summer,4.4,1
50,Female,Sunglasses,Accessories,Fall,3.6,3
50,Female,Sneakers,Footwear,Winter,3.5,3
61,Female,Sweater,Clothing,Spring,4.2,0
52,Female,Skirt,Clothing,Fall,4.7,3
38,Female,Jewelry,Accessories,Winter,4.8,2
67,Female,Blouse,Clothing,Winter,3.2,0
42,Female,Blouse,Clothing,Winter,3.5,2
25,Female,Boots,Footwear,Summer,4.2,1
41,Female,Jeans,Clothing,Fall,3.4,2
62,Female,Hoodie,Clothing,Winter,4.7,0
19,Female,Sweater,Clothing,Fall,3.0,1
63,Female,Gloves,Accessories,Winter,4.0,0
43,Female,Sneakers,Footwear,Summer,4.6,2
68,Female,Sunglasses,Accessories,Spring,4.9,0
24,Female,Belt,Accessories,Winter,2.8,1
27,Female,Sweater,Clothing,Spring,3.2,1
61,Female,Gloves,Accessories,Winter,2.8,0
59,Female,Handbag,Accessories,Winter,4.2,0
67,Female,Socks,Clothing,Spring,4.8,0
46,Female,Pants,Clothing,Fall,2.8,3
65,Female,Scarf,Accessories,Fall,4.5,0
63,Female,Coat,Outerwear,Spring,4.1,0
57,Female,Jacket,Outerwear,Fall,4.3,3
40,Female,Hoodie,Clothing,Fall,4.4,2
36,Female,Boots,Footwear,Winter,3.0,2
67,Female,Socks,Clothing,Summer,2.7,0
61,Female,Jewelry,Accessories,Winter,3.3,0
64,Female,Shoes,Footwear,Fall,4.3,0
30,Female,Socks,Clothing,Summer,2.9,1
53,Female,Pants,Clothing,Winter,4.9,3
27,Female,Sneakers,Footwear,Winter,3.6,1
27,Female,Sunglasses,Accessories,Winter,3.3,1
53,Female,Skirt,Clothing,Spring,3.1,3
34,Female,Coat,Outerwear,Summer,2.7,2
39,Female,Hoodie,Clothing,Winter,3.4,2
44,Female,Sunglasses,Accessories,Fall,3.4,2
37,Female,Skirt,Clothing,Fall,3.9,2
57,Female,Coat,Outerwear,Summer,3.5,3
38,Female,Handbag,Accessories,Fall,4.1,2
21,Female,T-shirt,Clothing,Winter,3.2,1
45,Female,Sunglasses,Accessories,Fall,4.6,3
68,Female,Shirt,Clothing,Spring,3.9,0
37,Female,Hoodie,Clothing,Winter,2.7,2
53,Female,Blouse,Clothing,Fall,3.0,3
57,Female,Sneakers,Footwear,Spring,3.3,3
28,Female,Scarf,Accessories,Fall,2.7,1
37,Female,Jewelry,Accessories,Spring,4.6,2
54,Female,Pants,Clothing,Fall,2.7,3
49,Female,Sneakers,Footwear,Summer,2.5,3
62,Female,Shoes,Footwear,Winter,4.4,0
45,Female,T-shirt,Clothing,Spring,4.0,3
45,Female,Belt,Accessories,Fall,3.8,3
49,Female,Jewelry,Accessories,Winter,2.5,3
27,Female,Belt,Accessories,Summer,4.0,1
63,Female,Belt,Accessories,Fall,4.1,0
61,Female,T-shirt,Clothing,Summer,2.8,0
25,Female,Sneakers,Footwear,Fall,3.4,1
33,Female,Sunglasses,Accessories,Fall,2.7,2
56,Female,Sandals,Footwear,Fall,3.8,3
50,Female,Handbag,Accessories,Summer,4.4,3
45,Female,Socks,Clothing,Fall,2.8,3
45,Female,Hoodie,Clothing,Summer,5.0,3
65,Female,Sweater,Clothing,Fall,4.7,0
63,Female,Pants,Clothing,Fall,3.2,0
70,Female,Sneakers,Footwear,Summer,2.9,0
53,Female,Gloves,Accessories,Summer,3.7,3
22,Female,T-shirt,Clothing,Summer,4.2,1
26,Female,Backpack,Accessories,Summer,3.4,1
23,Female,Coat,Outerwear,Spring,2.9,1
25,Female,Coat,Outerwear,Winter,3.7,1
69,Female,Sandals,Footwear,Spring,2.7,0
36,Female,Backpack,Accessories,Fall,3.2,2
21,Female,Sweater,Clothing,Winter,4.9,1
57,Female,Shorts,Clothing,Fall,2.8,3
60,Female,Sunglasses,Accessories,Winter,4.7,0
44,Female,Shirt,Clothing,Fall,3.3,2
31,Female,Shoes,Footwear,Spring,4.3,1
57,Female,Hat,Accessories,Fall,3.7,3
39,Female,Scarf,Accessories,Summer,4.5,2
48,Female,Belt,Accessories,Winter,3.4,3
42,Female,T-shirt,Clothing,Spring,2.7,2
56,Female,Shorts,Clothing,Fall,4.4,3
28,Female,Pants,Clothing,Winter,4.0,1
40,Female,Sunglasses,Accessories,Winter,3.2,2
49,Female,Coat,Outerwear,Winter,4.2,3
37,Female,Hoodie,Clothing,Winter,3.0,2
22,Female,Dress,Clothing,Fall,2.8,1
27,Female,Blouse,Clothing,Winter,4.9,1
59,Female,Socks,Clothing,Winter,4.7,0
35,Female,Socks,Clothing,Spring,4.4,2
58,Female,Shoes,Footwear,Winter,3.1,0
58,Female,Belt,Accessories,Summer,2.6,0
46,Female,Sweater,Clothing,Spring,3.9,3
43,Female,Pants,Clothing,Summer,2.6,2
39,Female,Scarf,Accessories,Summer,4.0,2
59,Female,Skirt,Clothing,Spring,4.9,0
59,Female,Dress,Clothing,Summer,3.3,0
59,Female,Hat,Accessories,Fall,3.0,0
45,Female,Handbag,Accessories,Winter,2.7,3
27,Female,Pants,Clothing,Winter,3.1,1
24,Female,T-shirt,Clothing,Fall,4.8,1
47,Female,Jacket,Outerwear,Spring,2.9,3
70,Female,Scarf,Accessories,Spring,4.5,0
58,Female,Hat,Accessories,Fall,4.6,0
45,Female,Jacket,Outerwear,Winter,5.0,3
24,Female,Skirt,Clothing,Spring,4.3,1
67,Female,Handbag,Accessories,Spring,4.9,0
31,Female,Backpack,Accessories,Summer,4.0,1
52,Female,Coat,Outerwear,Spring,3.1,3
29,Female,Belt,Accessories,Fall,2.6,1
62,Female,Handbag,Accessories,Spring,4.9,0
19,Female,Coat,Outerwear,Spring,3.5,1
62,Female,Sweater,Clothing,Spring,4.5,0
70,Female,Blouse,Clothing,Summer,2.8,0
20,Female,Blouse,Clothing,Spring,4.2,1
67,Female,Belt,Accessories,Fall,4.1,0
65,Female,Jacket,Outerwear,Fall,3.5,0
45,Female,Shorts,Clothing,Spring,4.0,3
26,Female,Hat,Accessories,Spring,4.0,1
36,Female,Pants,Clothing,Summer,2.5,2
36,Female,Blouse,Clothing,Winter,4.2,2
20,Female,Belt,Accessories,Summer,3.4,1
30,Female,Handbag,Accessories,Fall,4.8,1
34,Female,Hoodie,Clothing,Summer,4.9,2
63,Female,Jacket,Outerwear,Summer,3.6,0
18,Female,Scarf,Accessories,Winter,4.0,1
55,Female,Jeans,Clothing,Fall,2.6,3
48,Female,Handbag,Accessories,Summer,3.1,3
45,Female,Jacket,Outerwear,Winter,3.6,3
29,Female,Hat,Accessories,Summer,4.0,1
55,Female,Sneakers,Footwear,Summer,3.9,3
55,Female,Hat,Accessories,Fall,3.9,3
55,Female,Socks,Clothing,Spring,3.3,3
48,Female,Scarf,Accessories,Summer,2.9,3
42,Female,Socks,Clothing,Summer,3.1,2
21,Female,Hat,Accessories,Summer,4.7,1
45,Female,Jacket,Outerwear,Summer,3.9,3
23,Female,Shorts,Clothing,Summer,4.3,1
66,Female,Blouse,Clothing,Fall,4.2,0
32,Female,Coat,Outerwear,Winter,4.3,2
52,Female,Sweater,Clothing,Winter,4.6,3
54,Female,Handbag,Accessories,Winter,3.8,3
37,Female,T-shirt,Clothing,Fall,3.3,2
29,Female,Sandals,Footwear,Fall,3.7,1
47,Female,Gloves,Accessories,Summer,4.3,3
47,Female,Shorts,Clothing,Spring,4.1,3
42,Female,Sandals,Footwear,Spring,3.2,2
34,Female,Backpack,Accessories,Winter,3.8,2
38,Female,Sneakers,Footwear,Spring,3.2,2
55,Female,Sunglasses,Accessories,Summer,3.5,3
27,Female,T-shirt,Clothing,Summer,3.1,1
55,Female,Jeans,Clothing,Spring,4.2,3
66,Female,Shirt,Clothing,Summer,3.4,0
44,Female,Hat,Accessories,Winter,3.5,2
39,Female,Blouse,Clothing,Fall,4.0,2
23,Female,Jacket,Outerwear,Winter,4.4,1
29,Female,Skirt,Clothing,Winter,2.9,1
20,Female,Gloves,Accessories,Fall,3.6,1
42,Female,T-shirt,Clothing,Fall,4.4,2
55,Female,Jacket,Outerwear,Summer,4.5,3
66,Female,Jacket,Outerwear,Spring,3.8,0
